ID,PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,DISTRICT_C,SHAPE_LENG,SHAPE_AREA,OBJECTID_1,OBJECTID,AREA,PERIMETER,LCODE_GEN,SQKM,REC_NUM_1,Elev_min,Elev_max,Slope_med,Relief_med,linkfield,Landform,Parent_Mat,Dominant_S,CODE,NAME,Shape_Leng_2,Shape_Le_1,Shape_Area_2
12001,1,OKHALDHUNGA,Gaunpalika,Champadevi,12,67524.51306290002,126913520.82500000298,716,716,0.00295500000,0.80448500000,"11",32.39500000000,716,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",81337.14804380000,0.77820907190,0.00296149786
12001,1,OKHALDHUNGA,Gaunpalika,Champadevi,12,67524.51306290002,126913520.82500000298,723,723,0.00592700000,1.37263800000,"11",65.00200000000,723,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",138356.65020100001,1.32912248978,0.00592342294
12001,1,OKHALDHUNGA,Gaunpalika,Champadevi,12,67524.51306290002,126913520.82500000298,731,731,0.00191200000,0.49616700000,"12",20.97100000000,731,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,49755.89452990000,0.47887297840,0.00191444848
12002,1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,12,59967.87332120000,111930486.77199998498,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
12002,1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,12,59967.87332120000,111930486.77199998498,569,569,0.08377900000,6.31860100000,"14",917.38600000000,569,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",648582.90500699996,6.21345056847,0.08375772960
12002,1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,12,59967.87332120000,111930486.77199998498,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
12002,1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,12,59967.87332120000,111930486.77199998498,721,721,0.00237400000,0.43536700000,"11",26.03200000000,721,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",44477.76472530001,0.43070673230,0.00236264524
12002,1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,12,59967.87332120000,111930486.77199998498,741,741,0.00104500000,0.51162200000,"11",11.45900000000,741,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",51607.76147660000,0.49352550257,0.00104193803
12002,1,OKHALDHUNGA,Gaunpalika,Chisankhugadhi,12,59967.87332120000,111930486.77199998498,758,758,0.00223100000,0.79145800000,"11",24.48400000000,758,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",81353.48667830000,0.76944279786,0.00222371333
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,503,503,0.10344700000,9.58348600000,"15",1130.78000000000,503,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",982878.61815200001,9.43149118086,0.10350299071
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,569,569,0.08377900000,6.31860100000,"14",917.38600000000,569,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",648582.90500699996,6.21345056847,0.08375772960
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,604,604,0.06597400000,11.78242800000,"12",722.56300000000,604,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,1159124.13372000004,11.13245634460,0.06694838320
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,648,648,0.00620100000,2.09026100000,"11",67.87400000000,648,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",212665.81578199999,2.03890156408,0.00619687460
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,684,684,0.00200700000,0.71051700000,"11",21.99000000000,684,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",71831.88243820000,0.68552206992,0.00200189896
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,690,690,0.00297400000,1.17942400000,"12",32.59900000000,690,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,118932.32397600000,1.13893541491,0.00299043700
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,706,706,0.00256600000,0.35348300000,"15",28.13000000000,706,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",36070.35961420000,0.34623156605,0.00256688370
12003,1,OKHALDHUNGA,Gaunpalika,Khijidemba,12,63964.12036050000,179769296.65900000930,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,569,569,0.08377900000,6.31860100000,"14",917.38600000000,569,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",648582.90500699996,6.21345056847,0.08375772960
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,604,604,0.06597400000,11.78242800000,"12",722.56300000000,604,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,1159124.13372000004,11.13245634460,0.06694838320
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,684,684,0.00200700000,0.71051700000,"11",21.99000000000,684,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",71831.88243820000,0.68552206992,0.00200189896
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,690,690,0.00297400000,1.17942400000,"12",32.59900000000,690,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,118932.32397600000,1.13893541491,0.00299043700
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,697,697,0.00116800000,0.42870400000,"11",12.80100000000,697,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",42799.14122270000,0.41176710016,0.00116863237
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,706,706,0.00256600000,0.35348300000,"15",28.13000000000,706,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",36070.35961420000,0.34623156605,0.00256688370
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
12004,1,OKHALDHUNGA,Gaunpalika,Likhu,12,54519.34121700000,88032353.65170000494,716,716,0.00295500000,0.80448500000,"11",32.39500000000,716,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",81337.14804380000,0.77820907190,0.00296149786
12005,1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,12,59119.75727410000,146608694.27200001478,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
12005,1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,12,59119.75727410000,146608694.27200001478,532,532,0.35398500000,20.95909900000,"12",3879.71300000000,532,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2090245.48790000007,20.10668731350,0.35493808260
12005,1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,12,59119.75727410000,146608694.27200001478,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
12005,1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,12,59119.75727410000,146608694.27200001478,758,758,0.00223100000,0.79145800000,"11",24.48400000000,758,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",81353.48667830000,0.76944279786,0.00222371333
12005,1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,12,59119.75727410000,146608694.27200001478,767,767,0.00125500000,0.51284200000,"11",13.78200000000,767,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",51486.03710480000,0.49969843016,0.00125684483
12005,1,OKHALDHUNGA,Gaunpalika,Manebhanjyang,12,59119.75727410000,146608694.27200001478,769,769,0.00103200000,0.37432900000,"11",11.32400000000,769,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",38072.31977910000,0.36520410104,0.00103385475
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,503,503,0.10344700000,9.58348600000,"15",1130.78000000000,503,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",982878.61815200001,9.43149118086,0.10350299071
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,569,569,0.08377900000,6.31860100000,"14",917.38600000000,569,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",648582.90500699996,6.21345056847,0.08375772960
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,706,706,0.00256600000,0.35348300000,"15",28.13000000000,706,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",36070.35961420000,0.34623156605,0.00256688370
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,720,720,0.00153400000,0.36526100000,"11",16.82000000000,720,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",37159.15273710000,0.35354726940,0.00153172383
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,723,723,0.00592700000,1.37263800000,"11",65.00200000000,723,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",138356.65020100001,1.32912248978,0.00592342294
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,729,729,0.00359500000,1.19798300000,"11",39.42200000000,729,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",120155.23051199999,1.16297592768,0.00358585186
12006,1,OKHALDHUNGA,Gaunpalika,Molung,12,63784.23119570000,112496116.84999999404,731,731,0.00191200000,0.49616700000,"12",20.97100000000,731,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,49755.89452990000,0.47887297840,0.00191444848
12007,1,OKHALDHUNGA,Nagarpalika,Siddhicharan,12,105816.93507300000,167877260.98899999261,503,503,0.10344700000,9.58348600000,"15",1130.78000000000,503,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",982878.61815200001,9.43149118086,0.10350299071
12007,1,OKHALDHUNGA,Nagarpalika,Siddhicharan,12,105816.93507300000,167877260.98899999261,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
12007,1,OKHALDHUNGA,Nagarpalika,Siddhicharan,12,105816.93507300000,167877260.98899999261,569,569,0.08377900000,6.31860100000,"14",917.38600000000,569,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",648582.90500699996,6.21345056847,0.08375772960
12007,1,OKHALDHUNGA,Nagarpalika,Siddhicharan,12,105816.93507300000,167877260.98899999261,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
12007,1,OKHALDHUNGA,Nagarpalika,Siddhicharan,12,105816.93507300000,167877260.98899999261,723,723,0.00592700000,1.37263800000,"11",65.00200000000,723,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",138356.65020100001,1.32912248978,0.00592342294
12007,1,OKHALDHUNGA,Nagarpalika,Siddhicharan,12,105816.93507300000,167877260.98899999261,729,729,0.00359500000,1.19798300000,"11",39.42200000000,729,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",120155.23051199999,1.16297592768,0.00358585186
12007,1,OKHALDHUNGA,Nagarpalika,Siddhicharan,12,105816.93507300000,167877260.98899999261,758,758,0.00223100000,0.79145800000,"11",24.48400000000,758,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",81353.48667830000,0.76944279786,0.00222371333
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,532,532,0.35398500000,20.95909900000,"12",3879.71300000000,532,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2090245.48790000007,20.10668731350,0.35493808260
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,569,569,0.08377900000,6.31860100000,"14",917.38600000000,569,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",648582.90500699996,6.21345056847,0.08375772960
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,706,706,0.00256600000,0.35348300000,"15",28.13000000000,706,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",36070.35961420000,0.34623156605,0.00256688370
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,720,720,0.00153400000,0.36526100000,"11",16.82000000000,720,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",37159.15273710000,0.35354726940,0.00153172383
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,723,723,0.00592700000,1.37263800000,"11",65.00200000000,723,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",138356.65020100001,1.32912248978,0.00592342294
12008,1,OKHALDHUNGA,Gaunpalika,Sunkoshi,12,68645.81615990000,143748044.88400000334,731,731,0.00191200000,0.49616700000,"12",20.97100000000,731,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,49755.89452990000,0.47887297840,0.00191444848
13001,1,KHOTANG,Gaunpalika,Ainselukhark,13,64090.12274800000,125385686.93099999428,548,548,0.10659900000,8.02329500000,"15",1166.67200000000,548,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",829260.22413700004,7.93766157142,0.10657350071
13001,1,KHOTANG,Gaunpalika,Ainselukhark,13,64090.12274800000,125385686.93099999428,569,569,0.08377900000,6.31860100000,"14",917.38600000000,569,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",648582.90500699996,6.21345056847,0.08375772960
13001,1,KHOTANG,Gaunpalika,Ainselukhark,13,64090.12274800000,125385686.93099999428,704,704,0.00232000000,0.28980800000,"14",25.42800000000,704,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",29782.62340110000,0.28667517747,0.00230857896
13001,1,KHOTANG,Gaunpalika,Ainselukhark,13,64090.12274800000,125385686.93099999428,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13001,1,KHOTANG,Gaunpalika,Ainselukhark,13,64090.12274800000,125385686.93099999428,718,718,0.00198200000,0.52160600000,"11",21.72800000000,718,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",53089.32884530000,0.51020564746,0.00198231781
13001,1,KHOTANG,Gaunpalika,Ainselukhark,13,64090.12274800000,125385686.93099999428,721,721,0.00237400000,0.43536700000,"11",26.03200000000,721,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",44477.76472530001,0.43070673230,0.00236264524
13002,1,KHOTANG,Gaunpalika,Barahapokhari,13,63058.70170900000,141603312.98199999332,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
13002,1,KHOTANG,Gaunpalika,Barahapokhari,13,63058.70170900000,141603312.98199999332,532,532,0.35398500000,20.95909900000,"12",3879.71300000000,532,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2090245.48790000007,20.10668731350,0.35493808260
13002,1,KHOTANG,Gaunpalika,Barahapokhari,13,63058.70170900000,141603312.98199999332,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13003,1,KHOTANG,Gaunpalika,Diprung,13,60400.59344950000,136483209.98899999261,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
13003,1,KHOTANG,Gaunpalika,Diprung,13,60400.59344950000,136483209.98899999261,532,532,0.35398500000,20.95909900000,"12",3879.71300000000,532,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2090245.48790000007,20.10668731350,0.35493808260
13003,1,KHOTANG,Gaunpalika,Diprung,13,60400.59344950000,136483209.98899999261,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13003,1,KHOTANG,Gaunpalika,Diprung,13,60400.59344950000,136483209.98899999261,787,787,0.00184800000,0.40465900000,"11",20.29100000000,787,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",41666.87729010000,0.39868222845,0.00184087638
13003,1,KHOTANG,Gaunpalika,Diprung,13,60400.59344950000,136483209.98899999261,798,798,0.00247500000,0.72150300000,"11",27.19200000000,798,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",74330.79101030000,0.71114298879,0.00246644242
13003,1,KHOTANG,Gaunpalika,Diprung,13,60400.59344950000,136483209.98899999261,807,807,0.00243900000,1.00538100000,"11",26.80400000000,807,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",104030.68679599999,0.98690731838,0.00244787417
13004,1,KHOTANG,Nagarpalika,Halesi Tuwachung,13,102781.64981900000,280173258.97000002861,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
13004,1,KHOTANG,Nagarpalika,Halesi Tuwachung,13,102781.64981900000,280173258.97000002861,532,532,0.35398500000,20.95909900000,"12",3879.71300000000,532,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2090245.48790000007,20.10668731350,0.35493808260
13004,1,KHOTANG,Nagarpalika,Halesi Tuwachung,13,102781.64981900000,280173258.97000002861,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13004,1,KHOTANG,Nagarpalika,Halesi Tuwachung,13,102781.64981900000,280173258.97000002861,791,791,0.00097100000,0.50970300000,"11",10.66300000000,791,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",52246.05715130000,0.49788981944,0.00096550184
13004,1,KHOTANG,Nagarpalika,Halesi Tuwachung,13,102781.64981900000,280173258.97000002861,793,793,0.00092800000,0.33910600000,"11",10.19100000000,793,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",34300.67350970000,0.33318054379,0.00093151487
13005,1,KHOTANG,Gaunpalika,Jantedhunga,13,62624.71292070000,128621567.66699999571,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
13005,1,KHOTANG,Gaunpalika,Jantedhunga,13,62624.71292070000,128621567.66699999571,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13005,1,KHOTANG,Gaunpalika,Jantedhunga,13,62624.71292070000,128621567.66699999571,835,835,0.00121500000,0.37124100000,"11",13.35800000000,835,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",38040.54183860000,0.36424402188,0.00121282430
13005,1,KHOTANG,Gaunpalika,Jantedhunga,13,62624.71292070000,128621567.66699999571,837,837,0.00207800000,0.51839000000,"11",22.85800000000,837,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",53028.45471150000,0.51113451883,0.00207164100
13005,1,KHOTANG,Gaunpalika,Jantedhunga,13,62624.71292070000,128621567.66699999571,838,838,0.00139600000,0.35595900000,"11",15.35800000000,838,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",36553.02736000000,0.34963269248,0.00139216756
13005,1,KHOTANG,Gaunpalika,Jantedhunga,13,62624.71292070000,128621567.66699999571,867,867,0.00374600000,0.38396000000,"12",41.23800000000,867,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,38587.15274000000,0.38173184162,0.00375332022
13006,1,KHOTANG,Gaunpalika,Kepilasagadhi,13,73358.52624300000,191580588.38800004125,548,548,0.10659900000,8.02329500000,"15",1166.67200000000,548,934,5649,56.90000000000,533,15,TM,MA2,CMu,MA2,"Gneiss, migmatite",829260.22413700004,7.93766157142,0.10657350071
13006,1,KHOTANG,Gaunpalika,Kepilasagadhi,13,73358.52624300000,191580588.38800004125,698,698,0.00819500000,1.06021200000,"14",89.87100000000,698,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",109295.61489700001,1.04375622583,0.00819473846
13006,1,KHOTANG,Gaunpalika,Kepilasagadhi,13,73358.52624300000,191580588.38800004125,704,704,0.00232000000,0.28980800000,"14",25.42800000000,704,550,4124,57.00000000000,529,14,TM,MA2,RGe,MA2,"Gneiss, migmatite",29782.62340110000,0.28667517747,0.00230857896
13006,1,KHOTANG,Gaunpalika,Kepilasagadhi,13,73358.52624300000,191580588.38800004125,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13006,1,KHOTANG,Gaunpalika,Kepilasagadhi,13,73358.52624300000,191580588.38800004125,736,736,0.00137700000,0.31294900000,"11",15.09500000000,736,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",32004.24477300000,0.30526503550,0.00137202792
13007,1,KHOTANG,Gaunpalika,Khotehang,13,74072.40611320002,164089648.91999998689,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
13007,1,KHOTANG,Gaunpalika,Khotehang,13,74072.40611320002,164089648.91999998689,532,532,0.35398500000,20.95909900000,"12",3879.71300000000,532,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2090245.48790000007,20.10668731350,0.35493808260
13007,1,KHOTANG,Gaunpalika,Khotehang,13,74072.40611320002,164089648.91999998689,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13007,1,KHOTANG,Gaunpalika,Khotehang,13,74072.40611320002,164089648.91999998689,807,807,0.00243900000,1.00538100000,"11",26.80400000000,807,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",104030.68679599999,0.98690731838,0.00244787417
13007,1,KHOTANG,Gaunpalika,Khotehang,13,74072.40611320002,164089648.91999998689,823,823,0.00330900000,0.56007200000,"11",36.38000000000,823,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",57471.98073770000,0.55206181558,0.00329330803
13008,1,KHOTANG,Gaunpalika,Lamidanda,13,53560.52385440000,97423504.95250000060,510,510,0.02618500000,17.72250400000,"9",287.36000000000,510,126,2334,25.40000000000,230,9,SV,UF2,CMg,UF2,Fluvial non calcareous,1826155.30468000006,17.46903102040,0.02608447635
13008,1,KHOTANG,Gaunpalika,Lamidanda,13,53560.52385440000,97423504.95250000060,707,707,0.19161800000,25.63899100000,"12",2104.49800000000,707,114,3459,47.60000000000,415,12,TM,MA1,CMe,MA1,Quartzite,2625540.97251999984,25.16437581320,0.19183000091
13008,1,KHOTANG,Gaunpalika,Lamidanda,13,53560.52385440000,97423504.95250000060,718,718,0.00198200000,0.52160600000,"11",21.72800000000,718,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",53089.32884530000,0.51020564746,0.00198231781
13008,1,KHOTANG,Gaunpalika,Lamidanda,13,53560.52385440000,97423504.95250000060,741,741,0.00104500000,0.51162200000,"11",11.45900000000,741,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",51607.76147660000,0.49352550257,0.00104193803
13008,1,KHOTANG,Gaunpalika,Lamidanda,13,53560.52385440000,97423504.95250000060,745,745,0.00181200000,0.58117800000,"11",19.87600000000,745,142,3224,39.30000000000,362,11,TM,MB1,CMx,MB1,"slate, phyllite",58964.27931710000,0.56614114784,0.00180360036
