District       , Year_AD, Year_BS, A00                   , A01                   , A02                   , A03                   , A04                   , A05                    , A06                   , A07                    , A08                    , A09                 , A10                 , A11                   , A12                   , A13                   , A14                   , A15                    , A16                   , A17                   , A18                  , A19                 , A20                  , A21                   , A22                  , A23                  , A24                    , A25                    , A26                    , A27                    , A28                    , A29                    , A30                   , A31                 , A32                    , A33                    , A34                  , A35                   , A36                   , A37                    , A38                    , A39                   , A40                   , A41                    , A42                 , A43                   , A44                   , A45                , A46                    , A47                 , A48                   , A49                    , A50                    , A51                    , A52                   , A53                   , A54                 , A55                  , A56                   , A57                   , A58                  , A59                  , A60                   , A61                   , A62                   , A63
BHAKTAPUR      ,    2020, 2076/77, 0.004647877642725935  , -0.1468307105504794   , 0.1862576756180133    , -0.119495418721434    , 0.041944384329080826  , -0.035344758165208746  , -0.06089640733366377  , 0.06089967917062518    , -0.08650713839040575   , 0.08034403476119345 , 0.10730925861662825 , -0.06384405242487806  , -0.30818973031185004  , -0.06598281794605919  , 0.04702927654245016   , -0.1057296626604872    , -0.18218315077391176  , 0.041533743737510787  , -0.0935553301786883  , -0.16193133748283703, -0.14577293062690877 , 0.16838928602092754   , 0.09143501624872762  , -0.12642174833706324 , 0.013528390318470201   , 0.08504849572873678    , -0.06304989992494514   , 0.008265764017865053   , -0.0963759899269442    , 0.026518395329996607   , 0.04700171422854397   , 0.14583001143402155 , 0.0398460580688519     , -0.002394635070380293  , -0.02510882334135113 , -0.02005701440092837  , -0.12339138867487161  , -0.01800359493894312   , 0.01732417240683297    , -0.013009710310699618 , 0.056179952984841415  , 0.03296522262395477    , -0.24182428723909113, 0.12607608159949005   , 0.08857206326082279   , 0.06567735482539072, 0.04955904485580228    , 0.1863511300525224  , -0.026651064554722083 , 0.018546890352752723   , 0.08348940657966922    , 0.080250040553301      , 0.04667182104956505   , 0.08380581175195012   , 0.20488783750128928 , -0.18655147938098512 , -0.1083603660392389   , -0.042933063057442086 , -0.17603069459370976 , -0.17730716656248105 , 0.03722219683956748   , -0.11255069861708765  , 0.0018550864643775364 , -0.011550661146189313
BHAKTAPUR      ,    2022, 2078/79, 0.03697316821225301   , -0.1547715455790336   , 0.18397106919222683   , -0.0891650304137416   , 0.03407792528117816   , -0.06270302037003735   , -0.07049831254648825  , 0.03676340219902808    , -0.06649625038269462   , 0.057395472488322115, 0.1163135244614023  , -0.04162560433714672  , -0.2659965196645536   , -0.07521712715686708  , 0.053977881410716404  , -0.08469910313871608   , -0.09442711465868742  , 0.008132115960024064  , -0.10773325866448766 , -0.16647601919824237, -0.17819015792349036 , 0.1933063168572468    , 0.09387051525458724  , -0.12377096697534455 , -0.033963048937062264  , 0.06254088701155278    , -0.03209870585782677   , -0.02071846442765685   , -0.028250640598417764  , 0.05845743184758637    , 0.050187686363389376  , 0.09339595822472781 , 0.020389271230283938   , 0.016276203239415962   , -0.006696005945735632, -0.050684563461305024 , -0.14692617180639891  , -0.016236109845625523  , -0.022315128264314726  , -0.024197998612668296 , 0.05619695544037638   , 0.07101186326332984    , -0.22832852026492914, 0.1754486291550668    , 0.04083060207320371   , 0.11440682607177129, 0.02641716049231104    , 0.1541005424329561  , -0.04059330825671356  , -0.0481624131471072    , 0.05343124406669151    , 0.07800306014072264    , 0.038925184450215006  , 0.12257803689927525   , 0.18424695482654432 , -0.2375558456009652  , -0.055281180232909614 , -0.07698573894652581  , -0.1568501248368586  , -0.2448717500704966  , 0.024955279276739996  , -0.12669898675046487  , -0.01234540394060065  , -0.034800686296563396
BHAKTAPUR      ,    2023, 2079/80, 0.02874644758983425   , -0.1813335306145464   , 0.17465201782385578   , -0.10474573554248048  , 0.004344788442633117  , -0.055707775581225874  , -0.03054902934767569  , 0.09815835787235981    , -0.07422358834132231   , 0.06612479300998975 , 0.13039645248441326 , -0.04573684558090774  , -0.2973795249760466   , -0.05089142150351507  , 0.06794522918319706   , -0.059920910667218136  , -0.14097977625820932  , 0.026769551963638394  , -0.11081456721884424 , -0.16310037967728477, -0.1633236655970757  , 0.1886719960350204    , 0.12421489849155941  , -0.1340145754545454  , 0.012815808628044215   , 0.0534387321841159     , -0.018387405063500943  , -0.01376174371485219   , -0.08045769042107097   , 0.03396371724357201    , 0.03668144537521245   , 0.11797066888739342 , 0.016706942665575843   , 0.002993188745640171   , 0.0547180625191753   , -0.03430481730356459  , -0.13771912856061183  , -0.00808055915497245   , 0.007160950292530726   , -0.04923416126977445  , 0.04621919575660744   , 0.020234756320490557   , -0.23512248006503447, 0.21606619180469255   , 0.08129977026480201   , 0.12293938531691166, 0.034496177042393744   , 0.19439719193193705 , -0.05356216509232504  , -0.02910058634388859   , 0.08828724639026811    , 0.1332731918508167     , 0.0655014741981575    , 0.03911540585659956   , 0.15309284265322057 , -0.19657551083145192 , -0.06382822478347538  , -0.07365384534533595  , -0.1418094625632142  , -0.20420441356759766 , 0.04392837474476424   , -0.07372211340942729  , 0.012319429946079725  , -0.05370712181682131
BHAKTAPUR      ,    2024, 2080/81, 0.03738089832577684   , -0.2038704879689475   , 0.18052430386332682   , -0.08566484041729841  , 0.018413623450760145  , -0.0748138487430881    , -0.04180298814829864  , 0.10618241709170548    , -0.08297160505443221   , 0.060887332988931724, 0.1173629607805856  , -0.039962119531880703 , -0.30132956770893354  , -0.03922333048515139  , 0.08128925357931047   , -0.07869321313064803   , -0.12737542248690456  , 0.02799804364693614   , -0.10720699617101626 , -0.1587041444452347 , -0.16172978486377065 , 0.16938096886943296   , 0.13485826353562272  , -0.1235994330981612  , -0.003060840805167412  , 0.056246157032522594   , -0.002716746203632796  , 0.007071614502429602   , -0.04657845832069534   , 0.029172218780483317   , 0.05911197054795695   , 0.14245505042061204 , 0.015574376212665395   , -0.007781990606746123  , 0.06233075606040766  , -0.029351014156370363 , -0.12424597943845923  , 0.008459372100726243   , 0.0392985986592343     , -0.05101601439112531  , 0.04363558704006489   , 0.002617500084838845   , -0.2435165642926007 , 0.2114435209171723    , 0.10150592689467311   , 0.09676460750823095, 0.040989190327858534   , 0.173149200677669   , -0.08332341734868692  , -0.016659604457835504  , 0.09080463375194033    , 0.12810969769398425    , 0.029799234674370675  , 0.036459993360551654  , 0.17148034210227758 , -0.17876941743611588 , -0.07959896771715244  , -0.05026130255667472  , -0.15828695686008523 , -0.18589975091181937 , 0.05263338397244541   , -0.09225826211780336  , 0.00724363247952633   , -0.06164763248685539
BHOJPUR        ,    2019, 2075/76, 0.009484701689751745  , -0.12546083817704473  , 0.1729814870990301    , -0.08783261769866786  , -0.015107977192482181 , -0.04767073619564843   , -0.10626247280377993  , 0.14245610000137915    , 0.025457304045431048   , 0.10551555755770163 , 0.083464097675186   , 0.017678627985141797  , -0.28422623492008026  , -0.05917683467920514  , 0.026922303804485015  , -0.051338431920108535  , -0.15683328969893204  , 0.06860322329505635   , -0.10513354513674188 , -0.14743567886132355, -0.1474690696150087  , 0.11956907038507242   , 0.12400021806633761  , -0.09813055612667203 , 0.0785192543912654     , -0.035002596273432135  , -0.03629631336554603   , -0.021609095103728035  , -0.1639020866995002    , -0.01793855946869256   , 0.054319790036075975  , 0.18052548933886925 , 0.0797926151115435     , 0.011107220764314462   , -0.12450871900370447 , 0.0041689062705859686 , -0.08755607747558354  , -0.0291888225127964    , 0.017100811938178494   , -0.03842453995388295  , 0.012076363243428848  , 0.01927517456489505    , -0.17794086046195462, 0.15218044388855573   , 0.06516190946817581   , 0.152460425633367  , 0.026976019575345622   , 0.22125293294036205 , -0.018055717147078095 , 0.056086121923492875   , 0.05647217128711812    , 0.010982637345033132   , 0.09436755841591456   , 0.03576464273964566   , 0.13862648976553243 , -0.14671036132489307 , -0.09457286379228008  , -0.07053264870680541  , -0.12984700591829443 , -0.21214676450838535 , 0.09525342498944651   , -0.004325896304009692 , -0.01013670960713556  , -0.09482434838084298
BHOJPUR        ,    2020, 2076/77, 0.04515322710905495   , -0.08246739945588653  , 0.1671520411236094    , -0.09164729046843362  , 0.02275272932385427   , -0.03619886474358641   , -0.132143314794864    , 0.1082865019318964     , 0.01353324752004096    , 0.1023651059838874  , 0.0829194410368306  , 0.005320746242727401  , -0.29139485914050406  , -0.07080822042775277  , -0.005690210364860962 , -0.03293716810802202   , -0.15104854481729899  , 0.05870341954758581   , -0.10189519309140285 , -0.11575772354580789, -0.12461169204693887 , 0.15781959443561455   , 0.09069064626493942  , -0.10675837984461793 , 0.06602725206509903    , -0.030821652606473737  , -0.02457717694721849   , -0.04176487405069428   , -0.16981799896633668   , 0.026084176594409654   , 0.04386983921509433   , 0.1624126685891525  , 0.07804551674725621    , 0.02440733752746678    , -0.15560278785427914 , 0.006872850836064301  , -0.1068073765844592   , -0.07326491446915483   , -0.02114119053609044   , -0.021739978630860145 , 0.041275240438283706  , 0.08897078230256322    , -0.18748035371332888, 0.15972485903940578   , 0.052297518897974876  , 0.1350690066177139 , 0.007173911619864613   , 0.2351926964567316  , -0.02163920126318481  , 0.05947867266869459    , 0.022781455655153583   , -0.0367139176708626    , 0.10932648276534625   , 0.0821560609657579    , 0.13744306483664026 , -0.19648377652524282 , -0.06410372040359841  , -0.08131670863590516  , -0.1256312647670467  , -0.21276410776205987 , 0.05722018842687416   , 0.008764814690235257  , -0.0243438637785735   , -0.03940192206871709
BHOJPUR        ,    2022, 2078/79, 0.06034909731491028   , -0.0447171110823446   , 0.16309417475675933   , -0.08053635426672211  , 0.027690137418314432  , -0.021473925475954028  , -0.14726074116019536  , 0.10628473742319422    , 0.036015611989001745   , 0.07901410357625963 , 0.10469823181687672 , 0.07133425170046286   , -0.2454651778372059   , -0.08661453719841689  , 0.004677393778470728  , -0.004082199042410828  , -0.06447344091607903  , 0.0031802386308658133 , -0.08511382754417966 , -0.12502395251642384, -0.1453090267837615  , 0.17595165116880382   , 0.07268868325127635  , -0.11041214401246255 , 0.030832354010574534   , -0.05129375872888705   , -0.028037698452438996  , -0.05816533972558987   , -0.13347784002004245   , 0.024240057010507358   , 0.03821934402202534   , 0.11100332962149748 , 0.07871761155468293    , 0.06961489873593314    , -0.14866903539540047 , 0.004838796276473342  , -0.11256781289316467  , -0.09441932807317639   , -0.0805405349050955    , -0.027492218709107754 , 0.060594466025300164  , 0.12858184281151733    , -0.1289576867529237 , 0.19730657899676815   , -0.013047664593952795 , 0.1690654945473976 , 0.012727939707468942   , 0.21512291414237159 , -0.01659493925747184  , -0.021996393159555844  , 0.00221218657553548    , -0.05418446925858757   , 0.13007615914825682   , 0.1258328846635965    , 0.1108447674857624  , -0.23997933041154265 , -0.01904931907669789  , -0.07844557941421794  , -0.08642711613658971 , -0.27028114794220337 , 0.06217352144999043   , -0.024402392028564295 , -0.027103038740058337 , -0.04332548842219721
BHOJPUR        ,    2023, 2079/80, 0.0651896919315414    , -0.07339240947438207  , 0.17208416961763676   , -0.06925629673824059  , -0.0043009820058696165, -0.03373213687826617   , -0.1353247289557181   , 0.1335721325339948     , 0.02010973515038394    , 0.07732540957519697 , 0.11540865994977426 , 0.05552442073122686   , -0.254307690561634    , -0.05647752017127145  , -0.0007331147230188579, 0.007804349124208996   , -0.06167995390668957  , 0.0012932475890386455 , -0.11284255341972504 , -0.12309817958734046, -0.16156520008250638 , 0.17317955003560126   , 0.1093068327851579   , -0.13006742053163364 , 0.02715619643973591    , -0.06099963428450478   , 0.033537268588967065   , -0.03677078960582311   , -0.13381551228244845   , 0.022919653837481485   , 0.03256947324099248   , 0.11884366900623877 , 0.06427397476127285    , 0.06051439909142448    , -0.10798816304641626 , -0.0202040480203821   , -0.11092369593923071  , -0.0843146926997868    , -0.05706802828015307   , -0.04647615462787498  , 0.04528226655948222   , 0.10540405960675585    , -0.13232356991607772, 0.23686981787524755   , -0.00589794896322186  , 0.17109299397642605, 0.011354296900044277   , 0.19993985259813166 , -0.04265097804022349  , -0.013056699526054637  , 0.012116089476933576   , -0.03296053153796292   , 0.14285195060938544   , 0.08100154701443457   , 0.08982041265012292 , -0.1967321806929049  , -0.010606102113491209 , -0.10737565115506251  , -0.11211399786160871 , -0.2783634347693127  , 0.06851720221609713   , -0.02767660613435513  , -0.008758047183361886 , -0.055042722749417135
BHOJPUR        ,    2024, 2080/81, 0.06028145617616596   , -0.08319964111244174  , 0.17307729428442953   , -0.07056417589883776  , 0.006261707509151158  , -0.051736378615952774  , -0.12840253831363455  , 0.1758294618024045     , 0.01873022171344551    , 0.08355380065571692 , 0.094938175955701   , 0.02445276803967713   , -0.27496838957975034  , -0.047256927207481085 , 0.009724974271935199  , -0.026288548467449817  , -0.11334531214927791  , 0.05087264339233248   , -0.12048570835860363 , -0.10111469131911754, -0.15306395668086747 , 0.152815886926134     , 0.1207813676764867   , -0.11379918170810172 , 0.042875468413218036   , -0.05239874125788108   , 0.02421559364505626    , -0.03739239641729779   , -0.1321309567334768    , 0.043749483264851674   , 0.06501071291414692   , 0.14012958981019236 , 0.07438635200002917    , 0.03303771280928017    , -0.11767883350710803 , 0.00916978289168267   , -0.10370693713244131  , -0.055914553774138995  , 0.019277823169173144   , -0.04812576503559297  , 0.0355026505108009    , 0.0857870527285628     , -0.1637709704259889 , 0.20988334418112728   , 0.04208020508085992   , 0.14980361996348626, -0.010536266619151835  , 0.21511869729600866 , -0.06281008851590268  , 0.034998813743330706   , 0.029246861972537803   , -0.008719082037105447  , 0.08124684071249616   , 0.052902950091044315  , 0.14264049619774244 , -0.17326380189453328 , -0.04709484406726936  , -0.06323813144145098  , -0.14118810978087992 , -0.23546939739598782 , 0.0718834721508791    , -0.02828891424376541  , -0.03341370070453927  , -0.060954518272433304
CHITAWAN       ,    2019, 2075/76, 0.044138112757492506  , -0.13260104800702646  , 0.13633420540565871   , -0.037637704522662255 , 0.0171342067782309    , -0.0007742068362415037 , -0.10338284484770172  , 0.18201163687684224    , -0.02907553619749908   , 0.14471648862388162 , 0.10740431999866334 , 0.081639413467193     , -0.3142263305464204   , -0.0014854452595632857, 0.010062232508735254  , 0.01850170659491043    , -0.1543405711056607   , -0.0021807883177793457, -0.0952328530142829  , -0.09015647808264529, -0.1945292544461074  , 0.20074463949179777   , 0.1464641422169894   , -0.057457123246886996, 0.05593640607316786    , 0.08505551012119884    , -0.020276411750628862  , 0.026125164029329618   , -0.062166257732483195  , 0.026176377611520158   , 0.049409529055432826  , 0.14380614335803393 , 0.006864328191452927   , -0.04101540202279177   , 0.05235985984897439  , 0.06205850633534994   , -0.16450768818899592  , 0.016263942875234166   , 0.11551456053900894    , -0.0830249951044993   , 0.055652766780699206  , 0.003477037466371036   , -0.13765777941379573, 0.23911194068053365   , 0.10288757933691217   , 0.10699718549392961, 0.03114373225527796    , 0.19242057699041207 , -0.05833056606204656  , 0.113114291307898      , 0.025525654528055018   , 0.0756829524560035     , 0.04008831812660892   , -0.06949690441798533  , 0.21212793312652758 , -0.134076933040696   , -0.14547856337733853  , -0.010104672807207898 , -0.1080398886168238  , -0.034730174571347104, 0.1214033989053522    , -0.08497024567548293  , 0.07749827486186689   , -0.025865258324546885
CHITAWAN       ,    2020, 2076/77, 0.034957791497574775  , -0.12710670050988968  , 0.1407975260064242    , -0.04228835146964268  , 0.04832956296855548   , 0.003529392912234421   , -0.13129994906584141  , 0.13055688662611165    , -0.014933363317309885  , 0.16099171269326815 , 0.10857691945314905 , 0.07269409502788499   , -0.3251549109660872   , -0.024956113860862914 , -0.003146558913691736 , 0.0339791491702385     , -0.1818000861674227   , 0.012100717030390735  , -0.08295807947627029 , -0.09864456956910254, -0.16710187755988903 , 0.2192235904101407    , 0.12196853794991708  , -0.04792498076509444 , 0.07317824549519536    , 0.07506102347692845    , -0.050855355126672205  , 0.02629314093699398    , -0.0745699670047772    , 0.015392305408640398   , 0.04908195598484822   , 0.14923838855143873 , -0.0014788788035743207 , -0.06477475719700199   , 0.0031987690251686074, 0.03486771308370526   , -0.16280769284851546  , 0.006117470520816088   , 0.08044972532068664    , -0.07019981819430894  , 0.05024857041688754   , -0.0015531905536066543 , -0.15950797306619938, 0.2128090192068607    , 0.1209524545389506    , 0.08845435592001528, 0.027178393183346403   , 0.20439680388112574 , -0.03813961609658777  , 0.11267081426262675    , 0.021049740290900194   , 0.038573492112679124   , 0.047350180922158126  , -0.037982190872271684 , 0.21167832918959306 , -0.15585517017396236 , -0.15198219436408938  , -0.028321341204691777 , -0.09263254106390734 , -0.059729041735730376, 0.1009828391005603    , -0.08132522939534498  , 0.0864015242454561    , 0.003144444769741553
CHITAWAN       ,    2022, 2078/79, 0.0603425766861019    , -0.050662974400374226 , 0.12148578262001361   , -0.00393246723987365  , 0.017037845768366543  , 0.019033187943237495   , -0.13496618905362606  , 0.12825818703866734    , -0.015383740992355056  , 0.12492344443868092 , 0.1411913320869893  , 0.124886275839259     , -0.29381903077776045  , -0.024031881615465562 , -0.019353603637455308 , 0.10420054804807834    , -0.08918684105168834  , -0.033084532833896764 , -0.09135790677963276 , -0.1014849187026201 , -0.20257781536484076 , 0.2551440944581336    , 0.12558646244132024  , -0.06096701030223244 , 0.021280914156103017   , 0.036030657168133445   , -0.00508318681541057   , -0.0029997371458114945 , -0.05066861534385457   , 0.05816145350055631    , 0.0608926254116059    , 0.09668784736860705 , -0.013003213598011987  , -0.01462878467248077   , 0.010910069103200259 , 0.033930244814547095  , -0.19155879796330516  , -0.007525827896931546  , 0.0037112002463775867  , -0.07946776508119123  , 0.05176544169790893   , 0.08482471548258162    , -0.06669111289038286, 0.2638520996849615    , 0.05047769269484121   , 0.1212202164732546 , 0.02279527419190739    , 0.15900018669159235 , -0.009269257136078731 , 0.031154510736817756   , -0.03358533606417157   , -0.03406532896947165   , 0.08054020156882408   , -0.00893647534427994  , 0.1753091906006392  , -0.17318066556297892 , -0.0705113987203229   , -0.054845287066713766 , -0.067445926273495   , -0.1250779587886488  , 0.08505263782638471   , -0.15697492281282646  , 0.0901374795261431    , 0.00560242094973653
CHITAWAN       ,    2023, 2079/80, 0.057534353667781805  , -0.0893319011595708   , 0.12201359115466183   , -0.027763872193068594 , -0.00905928537143256  , 0.03070458720768315    , -0.12053220185878764  , 0.1449445340988337     , -0.029252646914608136  , 0.115848361179236   , 0.17164618886853075 , 0.11958484437107438   , -0.3055013117505558   , -0.022811324001761373 , -0.011989554888087305 , 0.11604878571379544    , -0.09112572732134687  , -0.04528996436194782  , -0.09219807966038279 , -0.10704395954029654, -0.2100137742192296  , 0.26671485883873997   , 0.14469818209742516  , -0.06837291591347415 , 0.032617451637081796   , 0.029924289643762564   , 0.04502565022188603    , 0.016908260547088095   , -0.04045020051280734   , 0.026726345420703353   , 0.03799757788836043   , 0.10859240148508852 , -0.0044128969117037935 , -0.017048214442780027  , 0.04226184015803131  , 0.01650446358509887   , -0.19081972334161956  , -0.021267173360763204  , 0.007292108108512472   , -0.09081800287849198  , 0.06701510110528597   , 0.07473370162570116    , -0.07847013163168527, 0.2943617166581651    , 0.061276508557728024  , 0.15456691802871708, 0.02833371795940723    , 0.16758274558672784 , -0.03651088651440935  , 0.030470086003390965   , -0.033985131132444446  , 0.019753986036325732   , 0.11464335188645731   , -0.04341803776651171  , 0.14559283139097884 , -0.1563745459958821  , -0.06332978439794183  , -0.06125753133259068  , -0.056804198133782714, -0.13644877144821202 , 0.09838802454090169   , -0.10603379375807999  , 0.11136343319220643   , -0.021049107178360796
CHITAWAN       ,    2024, 2080/81, 0.058108166570937266  , -0.1266066323117948   , 0.15249354820341487   , -0.03044997703460212  , -0.01277706947695886  , 0.0005715150363544569  , -0.1270889699097287   , 0.1658012150514638     , -0.02078507602841775   , 0.13945849388835704 , 0.14250837268480865 , 0.11924037002097694   , -0.3087761357567983   , -0.015960187428728928 , -0.007574393527889407 , 0.07022915582009823    , -0.09617090230914764  , -0.02269426541668467  , -0.08405717227711669 , -0.10082899304027071, -0.20435678766187027 , 0.23884791702355535   , 0.14728332283051696  , -0.06502396210225925 , 0.04178023454537301    , 0.05752480388034422    , 0.018569722000190223   , 0.02533141316066952    , -0.05862536032468257   , 0.03277115302756959    , 0.0696792741388546    , 0.1239426628598923  , 0.004441342948120288   , -0.03153334177307847   , 0.06194856296963133  , 0.060571814136212515  , -0.16221201624885886  , -0.001876772115690057  , 0.058643394526736496   , -0.08652651106355323  , 0.06772880082791417   , 0.03540189612144648    , -0.10103481670313566, 0.2771803773443115    , 0.07735248465114918   , 0.11739100825486218, 0.04075995174253352    , 0.17444795995248963 , -0.047304570260026636 , 0.07142766207395229    , 0.008353087130741019   , 0.03601116423860589    , 0.06418617554347399   , -0.053614894741774215 , 0.18308967316642943 , -0.14409103131560203 , -0.09976969110454449  , -0.03341721040158095  , -0.08262511463087921 , -0.0847425222131344  , 0.1258943934842073    , -0.1062523087968015   , 0.07812157291159612   , -0.006120289537552274
DADELDHURA     ,    2019, 2075/76, 0.05219655834121156   , -0.16969242801458492  , 0.14648481372011446   , -0.09251299346774018  , -0.017616141980530135 , -0.03881353104781452   , -0.10138770925826678  , 0.19622345567330976    , -0.01471966686097576   , 0.06318086946891825 , 0.087000138739915   , 0.07875318340565002   , -0.31864071490705925  , -0.005665938436881218 , 0.0725767337479288    , -0.026306666226117225  , -0.14294957501247701  , 0.08258298562792932   , -0.09848449664371783 , -0.20448139041216945, -0.11912800150903241 , 0.04560868139719319   , 0.14842743530519248  , -0.10744086012612443 , 0.07044180738832842    , 0.019588384646214745   , -0.04409816144735065   , 0.005043832675044668   , -0.0640265559834836    , -0.012901716957301879  , 0.04444960289951026   , 0.1803020484623592  , 0.10695579022647791    , -0.010410560125818221  , -0.09956280360396308 , -0.0002123252475190122, -0.1035895991202596   , -0.014048757840038466  , 0.023899524981401826   , -0.06276748613049744  , 0.005882790180433744  , -0.024554349394335737  , -0.14600403635576187, 0.10849740593350397   , 0.09420607305774402   , 0.1553985517539242 , -0.013567871118198564  , 0.2608320996164865  , -0.03859846612903017  , 0.050132630046428726   , 0.05665184765843029    , 0.02591476824299739    , 0.0847937103115984    , 0.03789696062384704   , 0.11711279650685844 , -0.11310273731288867 , -0.11214328069285674  , -0.03379221363242349  , -0.10959395040709728 , -0.11533417050228499 , 0.18693511700230048   , -0.017484358463952382 , 0.038721415379731214  , -0.10629926973535099
DADELDHURA     ,    2020, 2076/77, 0.06640803430158237   , -0.1310427956608637   , 0.10581335939915672   , -0.1049903745595684   , 0.03163475788457041   , -0.0008117511430286808 , -0.08395222378168866  , 0.16751597551636446    , -0.024992546036105092  , 0.05632885677963531 , 0.06417851688145716 , 0.07181853202880585   , -0.3074237170349618   , -0.04633161770946958  , 0.08882891449383645   , -0.0056476113233888195 , -0.16812828631256804  , 0.03795803076535298   , -0.04349774664940264 , -0.1838601648447313 , -0.07009874855404333 , 0.04861525502360327   , 0.0913097088107584   , -0.08720326258949478 , 0.07845380931674552    , 0.042576606158146325   , -0.1516728625095402    , -0.01417470592457437   , -0.06487368928612211   , 0.010780048121003695   , 0.06784744854658686   , 0.13155985650627383 , 0.12723567229529995    , 0.057292337871920056   , -0.14758348294667445 , 0.028835053435211953  , -0.10334173421402769  , -0.03273824381407451   , -0.023245575449492958  , -0.05561387293034209  , -0.005737898896701092 , 0.03155627218651835    , -0.11092173934042845, 0.045876382831223514  , 0.11485400170698816   , 0.1814710842101619 , -0.012252334141362271  , 0.2781619495176916  , -0.038253697296053095 , -0.008378265753115939  , 0.035757153049923905   , -0.007788871892271601  , 0.1069455231168002    , 0.12993551266380446   , 0.1193344351900275  , -0.16997032104622806 , -0.12242172145170821  , -0.017977366492777862 , -0.06187445855392253 , -0.12042460120451655 , 0.19363142398980554   , -0.033648123893222914 , 0.03846007158620874   , -0.08254093545579404
DADELDHURA     ,    2022, 2078/79, 0.0948841660648277    , -0.09901984759994895  , 0.15300641784488103   , -0.08033681164810556  , -0.0056991281358645144, -0.023529825207020284  , -0.11792051093974278  , 0.15825112419088527    , 0.015580420568439194   , 0.03801300518118351 , 0.13612372883201973 , 0.12570477554283602   , -0.2890952819193731   , -0.0456314657490518   , 0.07477981288734112   , 0.055951260833145645   , -0.03216779630824424  , 0.002709545432391408  , -0.09126070654516022 , -0.2069242123583776 , -0.1143350856392961  , 0.11394985058587681   , 0.1410908799502636   , -0.109272001470851   , 0.03926579121609755    , -0.0187078993363539    , -0.04861976101658202   , -0.03036819785138691   , -0.057038551952293445  , 0.037906437954887115   , 0.045292729903785675  , 0.0923045930663315  , 0.11274814296849706    , 0.07048555118659068    , -0.10121804666310014 , -0.02402057633647696  , -0.14226230151961916  , -0.08487123632504956   , -0.055943590250406204  , -0.08056679883089209  , 0.0407108328367005    , 0.08061845555505306    , -0.10377040074016096, 0.2017458606567642    , 0.020708175698674475  , 0.17490753416702556, -0.031240647785382013  , 0.24254068914836147 , -0.049009806726608866 , -0.06803531021692913   , 0.00807297324810796    , -0.03026992537297541   , 0.1324677093053588    , 0.10630484503712889   , 0.056320901833863984, -0.20563762785860354 , -0.014134816506866375 , -0.04801427928858397  , -0.05511347930322016 , -0.2194147220374444  , 0.1333549071220455    , -0.007925866362942287 , 0.021432570284234967  , -0.06292021803555771
DADELDHURA     ,    2023, 2079/80, 0.07458362702785704   , -0.1379002241727431   , 0.1559121567484608    , -0.09797962487720033  , -0.01332543463271396  , -0.024215314878713454  , -0.1072208241443898   , 0.17381219664618905    , -0.012134605665495873  , 0.05868263011592584 , 0.11681342376547031 , 0.07098775500971198   , -0.301397375183881    , -0.04990245817563166  , 0.07189659050293905   , 0.01792874950101202    , -0.08401872547458684  , 0.02062984908043207   , -0.08944489984060548 , -0.1782046539057589 , -0.09640180196496552 , 0.09568974238144144   , 0.16058200796086708  , -0.1298632310742408  , 0.052985901546192885   , -0.014507638654230236  , -0.047825001226575674  , -0.012174822525965193  , -0.08424851137054942   , 0.03589914066731762    , 0.05131763085396106   , 0.11838950978469528 , 0.09856313386995286    , 0.05033920478974825    , -0.12656744345422938 , -0.02532517300319541  , -0.08652902182233847  , -0.06234131677047292   , 0.014114341065346139   , -0.05988146293152789  , 0.04242519806193186   , 0.05162292496061598    , -0.14383319762121075, 0.18439016425793334   , 0.07648527248471135   , 0.163940658399346  , -0.025949384383374408  , 0.2568488678701794  , -0.03555550994697754  , -0.009890275153207822  , 0.02004568251551757    , -0.004937068570321708  , 0.1157858551594813    , 0.08346064177949022   , 0.10222334546375134 , -0.16640573659062619 , -0.04883073357671086  , -0.06588235403591876  , -0.09091522867222362 , -0.19828991240752308 , 0.16505692966068608   , -0.015686637604942398 , 0.01662950669811613   , -0.0701339998071889
